,country,year,age,suicides/100k pop,depression
1657,Colombia,2010,35+ years,5.998333333333335,3.3726971025699997
1658,Colombia,2011,14- years,0.915,0.8277519311970001
1659,Colombia,2011,15-24 years,7.185,2.32659518056
1660,Colombia,2011,25-34 years,5.859999999999999,2.5462638975400003
1661,Colombia,2011,35+ years,5.826666666666665,3.3621051025599997
1662,Colombia,2012,14- years,0.9450000000000001,0.8269037454660001
1663,Colombia,2012,15-24 years,7.535,2.302769620805
1664,Colombia,2012,25-34 years,6.22,2.524142275815
1665,Colombia,2012,35+ years,6.175,3.352605114096667
1666,Colombia,2013,14- years,0.95,0.8287517885260001
1667,Colombia,2013,15-24 years,7.0249999999999995,2.2818640910949997
1668,Colombia,2013,25-34 years,5.865,2.5107536870750002
1669,Colombia,2013,35+ years,5.9750000000000005,3.34551213868
1670,Colombia,2014,14- years,0.7949999999999999,0.8271085894210001
1671,Colombia,2014,15-24 years,7.305000000000001,2.267646605895
1672,Colombia,2014,25-34 years,6.005000000000001,2.49433554007
1673,Colombia,2014,35+ years,6.401666666666667,3.3379724838833336
1674,Colombia,2015,14- years,1.045,0.8260469650130001
1675,Colombia,2015,15-24 years,7.795,2.2549985615850003
1676,Colombia,2015,25-34 years,6.12,2.4793824399149997
1677,Colombia,2015,35+ years,6.746666666666666,3.3361479524866673
1678,Costa Rica,1990,14- years,0.7050000000000001,1.04776306054
1679,Costa Rica,1990,15-24 years,6.835,2.640672925605
1680,Costa Rica,1990,25-34 years,6.385,3.219523117955
1681,Costa Rica,1990,35+ years,10.903333333333336,4.162372506076667
1682,Costa Rica,1991,14- years,0.135,1.04379061277
1683,Costa Rica,1991,15-24 years,4.265000000000001,2.651426124485
1684,Costa Rica,1991,25-34 years,6.215,3.215510593475
1685,Costa Rica,1991,35+ years,6.748333333333332,4.15816135748
1686,Costa Rica,1992,14- years,0.265,1.04717116713
1687,Costa Rica,1992,15-24 years,5.515000000000001,2.6603287731950003
1688,Costa Rica,1992,25-34 years,7.54,3.2147520961850002
1689,Costa Rica,1992,35+ years,7.6499999999999995,4.15397584919
1690,Costa Rica,1993,14- years,0.0,1.0452493435799999
1691,Costa Rica,1993,15-24 years,5.275,2.67043554169
1692,Costa Rica,1993,25-34 years,8.25,3.2199047513500005
1693,Costa Rica,1993,35+ years,11.963333333333333,4.152902566790001
1694,Costa Rica,1994,14- years,0.385,1.04536839036
1695,Costa Rica,1994,15-24 years,6.49,2.6817689996449996
1696,Costa Rica,1994,25-34 years,7.790000000000001,3.2229284643050002
1697,Costa Rica,1994,35+ years,8.576666666666666,4.152278575326666
1698,Costa Rica,1995,14- years,0.73,1.0518876452200001
1699,Costa Rica,1995,15-24 years,7.91,2.6938871432200004
1700,Costa Rica,1995,25-34 years,8.52,3.22477305147
1701,Costa Rica,1995,35+ years,7.476666666666666,4.153999285333334
1702,Costa Rica,1996,14- years,0.38,1.0529394909099998
1703,Costa Rica,1996,15-24 years,9.085,2.711157228085
1704,Costa Rica,1996,25-34 years,10.995000000000001,3.2288408980300005
1705,Costa Rica,1996,35+ years,8.99,4.160258725679999
1706,Costa Rica,1997,14- years,0.87,1.05168088722
1707,Costa Rica,1997,15-24 years,8.495000000000001,2.73557890964
1708,Costa Rica,1997,25-34 years,7.13,3.2419574099600004
1709,Costa Rica,1997,35+ years,7.94,4.169768857986667
1710,Costa Rica,1998,14- years,0.74,1.05462017276
1711,Costa Rica,1998,15-24 years,7.010000000000001,2.76183288806
1712,Costa Rica,1998,25-34 years,10.424999999999999,3.2564671989700003
1713,Costa Rica,1998,35+ years,9.290000000000001,4.18078744615
1714,Costa Rica,1999,14- years,0.125,1.0570076696
1715,Costa Rica,1999,15-24 years,7.63,2.77505711945
1716,Costa Rica,1999,25-34 years,9.57,3.267369302595
1717,Costa Rica,1999,35+ years,8.401666666666667,4.1896379720966666
1718,Costa Rica,2000,14- years,0.245,1.0591481895000001
1719,Costa Rica,2000,15-24 years,8.215,2.7879558764100003
1720,Costa Rica,2000,25-34 years,10.005,3.27955397136
1721,Costa Rica,2000,35+ years,8.56,4.194643245863333
1722,Costa Rica,2001,14- years,0.605,1.06168554427
1723,Costa Rica,2001,15-24 years,5.49,2.792474030065
1724,Costa Rica,2001,25-34 years,8.64,3.29065749391
1725,Costa Rica,2001,35+ years,7.759999999999999,4.200064908823333
1726,Costa Rica,2002,14- years,0.605,1.06553411493
1727,Costa Rica,2002,15-24 years,9.955,2.801866880555
1728,Costa Rica,2002,25-34 years,10.015,3.30119456432
1729,Costa Rica,2002,35+ years,9.078333333333335,4.206470290043334
1730,Costa Rica,2003,14- years,0.49,1.0685519399299999
1731,Costa Rica,2003,15-24 years,11.58,2.8041143603950003
1732,Costa Rica,2003,25-34 years,10.215,3.312967763315
1733,Costa Rica,2003,35+ years,11.885,4.213729329163333
1734,Costa Rica,2004,14- years,0.62,1.07102130151
1735,Costa Rica,2004,15-24 years,10.06,2.8113557687000004
1736,Costa Rica,2004,25-34 years,10.995,3.3246259170649997
1737,Costa Rica,2004,35+ years,9.561666666666667,4.218174683776667
1738,Costa Rica,2005,14- years,0.5,1.0710158737
1739,Costa Rica,2005,15-24 years,7.215,2.8163514575799997
1740,Costa Rica,2005,25-34 years,8.469999999999999,3.3337470665150004
1741,Costa Rica,2005,35+ years,7.726666666666667,4.219399723503334
1742,Costa Rica,2006,14- years,1.375,1.07650863209
1743,Costa Rica,2006,15-24 years,9.935,2.8242083938900002
1744,Costa Rica,2006,25-34 years,10.675,3.3408792684649997
1745,Costa Rica,2006,35+ years,9.476666666666667,4.2212427898866665
1746,Costa Rica,2007,14- years,0.255,1.07718042579
1747,Costa Rica,2007,15-24 years,8.045,2.830643388935
1748,Costa Rica,2007,25-34 years,9.375,3.34759544011
1749,Costa Rica,2007,35+ years,6.666666666666667,4.22302122715
1750,Costa Rica,2008,14- years,0.385,1.07987107314
1751,Costa Rica,2008,15-24 years,7.3500000000000005,2.8379935329299997
1752,Costa Rica,2008,25-34 years,6.26,3.35514233577
1753,Costa Rica,2008,35+ years,7.379999999999999,4.222853094023333
1754,Costa Rica,2009,14- years,0.525,1.08315219218
1755,Costa Rica,2009,15-24 years,7.45,2.850824607235
1756,Costa Rica,2009,25-34 years,9.69,3.36081238492
1757,Costa Rica,2009,35+ years,7.006666666666667,4.224192623853334
1758,Costa Rica,2010,14- years,0.645,1.08409762536
1759,Costa Rica,2010,15-24 years,5.995,2.8553129047100003
1760,Costa Rica,2010,25-34 years,11.605,3.36789835452
1761,Costa Rica,2010,35+ years,7.9766666666666675,4.227386242830001
1762,Costa Rica,2011,14- years,0.93,1.0852271192099998
1763,Costa Rica,2011,15-24 years,8.665000000000001,2.8576756743800003
1764,Costa Rica,2011,25-34 years,10.549999999999999,3.37004487945
1765,Costa Rica,2011,35+ years,8.256666666666666,4.2307883662500005
1766,Costa Rica,2012,14- years,1.08,1.08533134865
1767,Costa Rica,2012,15-24 years,8.155,2.8560676176450004
1768,Costa Rica,2012,25-34 years,8.015,3.3799070086849996
1769,Costa Rica,2012,35+ years,7.71,4.23686054678
1770,Costa Rica,2013,14- years,0.9450000000000001,1.08531613451
1771,Costa Rica,2013,15-24 years,6.73,2.85403660165
1772,Costa Rica,2013,25-34 years,10.91,3.37923294931
1773,Costa Rica,2013,35+ years,8.681666666666667,4.24027138523
1774,Costa Rica,2014,14- years,0.8300000000000001,1.0888316976
1775,Costa Rica,2014,15-24 years,6.665,2.850960198755
1776,Costa Rica,2014,25-34 years,7.625,3.383216048395
1777,Costa Rica,2014,35+ years,6.768333333333332,4.247275213103333
1778,Croatia,1995,14- years,1.075,1.0452548092
1779,Croatia,1995,15-24 years,13.57,2.988947245295
1780,Croatia,1995,25-34 years,15.495,3.4026873216499998
1781,Croatia,1995,35+ years,40.876666666666665,5.238029530886666
1782,Croatia,1996,14- years,1.28,1.0429156535300002
1783,Croatia,1996,15-24 years,15.855,2.980362828755
1784,Croatia,1996,25-34 years,16.41,3.38226489027
1785,Croatia,1996,35+ years,44.61666666666667,5.2218839229
1786,Croatia,1997,14- years,0.79,1.04594050032
1787,Croatia,1997,15-24 years,13.985,2.957972192565
1788,Croatia,1997,25-34 years,12.83,3.3457645484349996
1789,Croatia,1997,35+ years,43.08166666666667,5.177734584086667
1790,Croatia,1998,14- years,0.8,1.04555033721
1791,Croatia,1998,15-24 years,12.11,2.933381745655
1792,Croatia,1998,25-34 years,16.225,3.3063487173199997
1793,Croatia,1998,35+ years,47.671666666666674,5.125283560546667
1794,Croatia,1999,14- years,0.9400000000000001,1.04403219914
1795,Croatia,1999,15-24 years,13.705,2.902030341435
1796,Croatia,1999,25-34 years,15.434999999999999,3.26082759512
1797,Croatia,1999,35+ years,44.52000000000001,5.068875695143333
1798,Croatia,2000,14- years,0.485,1.04285714124
1799,Croatia,2000,15-24 years,10.954999999999998,2.871653872
1800,Croatia,2000,25-34 years,13.389999999999999,3.2158429675800004
1801,Croatia,2000,35+ years,45.51500000000001,5.019621027310001
1802,Croatia,2001,14- years,0.7649999999999999,1.0416084409500002
1803,Croatia,2001,15-24 years,10.434999999999999,2.83857329789
1804,Croatia,2001,25-34 years,15.040000000000001,3.174180557155
1805,Croatia,2001,35+ years,39.17666666666666,4.978261281273333
1806,Croatia,2002,14- years,0.0,1.03612221805
1807,Croatia,2002,15-24 years,10.790000000000001,2.796599140235
1808,Croatia,2002,25-34 years,17.355,3.127643961885
1809,Croatia,2002,35+ years,41.305,4.94448666622
1810,Croatia,2003,14- years,0.77,1.03845254276
1811,Croatia,2003,15-24 years,10.85,2.756680820265
1812,Croatia,2003,25-34 years,12.735,3.0790235267000003
1813,Croatia,2003,35+ years,38.83,4.908108113073333
1814,Croatia,2004,14- years,0.78,1.03612964391
1815,Croatia,2004,15-24 years,7.54,2.7186412593049996
1816,Croatia,2004,25-34 years,12.625,3.037041641705
1817,Croatia,2004,35+ years,43.39166666666667,4.872704148326666
1818,Croatia,2005,14- years,0.39,1.03352807594
1819,Croatia,2005,15-24 years,8.115,2.69384008419
1820,Croatia,2005,25-34 years,13.649999999999999,2.99791009516
1821,Croatia,2005,35+ years,37.54333333333333,4.83802216313
1822,Croatia,2006,14- years,0.605,1.0292870115200001
1823,Croatia,2006,15-24 years,10.285,2.67756596773
1824,Croatia,2006,25-34 years,10.34,2.9654273243699993
1825,Croatia,2006,35+ years,34.29333333333333,4.807824564420001
1826,Croatia,2007,14- years,0.8300000000000001,1.0265115363200001
1827,Croatia,2007,15-24 years,7.86,2.6550100052600003
1828,Croatia,2007,25-34 years,10.14,2.92921052131
1829,Croatia,2007,35+ years,34.29833333333334,4.775676759486667
1830,Croatia,2008,14- years,0.835,1.01948653032
1831,Croatia,2008,15-24 years,8.305,2.642276919825
1832,Croatia,2008,25-34 years,9.275,2.895532790935
1833,Croatia,2008,35+ years,38.14333333333333,4.74949368515
1834,Croatia,2009,14- years,0.63,1.01841092679
1835,Croatia,2009,15-24 years,8.825,2.627165331845
1836,Croatia,2009,25-34 years,8.105,2.87274319192
1837,Croatia,2009,35+ years,36.528333333333336,4.726705362183332
1838,Croatia,2010,14- years,0.225,1.01559363862
1839,Croatia,2010,15-24 years,9.815,2.6198661898
1840,Croatia,2010,25-34 years,8.095,2.85903080758
1841,Croatia,2010,35+ years,34.28333333333334,4.7131420959999994
1842,Croatia,2011,14- years,0.435,1.01764765729
1843,Croatia,2011,15-24 years,5.995,2.612564026515
1844,Croatia,2011,25-34 years,11.83,2.8517654817549998
1845,Croatia,2011,35+ years,30.764999999999997,4.703438242116666
1846,Croatia,2012,14- years,0.925,1.01604278363
1847,Croatia,2012,15-24 years,7.835000000000001,2.602315759995
1848,Croatia,2012,25-34 years,10.959999999999999,2.844740616815
1849,Croatia,2012,35+ years,33.26166666666666,4.696393595693333
1850,Croatia,2013,14- years,0.23,1.01432962659
1851,Croatia,2013,15-24 years,9.285,2.598025078005
1852,Croatia,2013,25-34 years,11.709999999999999,2.8417726825000003
1853,Croatia,2013,35+ years,27.974999999999994,4.687966579036666
1854,Croatia,2014,14- years,0.245,1.01608392808
1855,Croatia,2014,15-24 years,9.855,2.5917404518600002
1856,Croatia,2014,25-34 years,9.295,2.8395654253850005
1857,Croatia,2014,35+ years,30.541666666666668,4.68568814065
1858,Croatia,2015,14- years,0.73,1.01611689644
1859,Croatia,2015,15-24 years,8.135,2.5866016426650003
1860,Croatia,2015,25-34 years,8.605,2.83551458294
1861,Croatia,2015,35+ years,32.45666666666666,4.685866757553333
1862,Croatia,2016,15-24 years,7.49,2.5849608273199998
1863,Croatia,2016,25-34 years,9.875,2.8317673783999995
1864,Croatia,2016,35+ years,29.804999999999996,4.6861423854133335
1865,Cuba,1992,14- years,1.355,1.39911659096
1866,Cuba,1992,15-24 years,18.655,4.386429571445
1867,Cuba,1992,25-34 years,19.99,4.777162682355
1868,Cuba,1992,35+ years,48.285000000000004,5.949344833359999
1869,Cuba,1993,14- years,0.635,1.3915357605099998
1870,Cuba,1993,15-24 years,16.235,4.3527385839449995
1871,Cuba,1993,25-34 years,20.435000000000002,4.74841579972
1872,Cuba,1993,35+ years,53.05333333333332,5.95380704475
1873,Cuba,1994,14- years,0.31,1.3889753987
1874,Cuba,1994,15-24 years,15.15,4.3116024549950005
1875,Cuba,1994,25-34 years,18.955000000000002,4.707233966055
1876,Cuba,1994,35+ years,49.080000000000005,5.953135535816667
1877,Cuba,1995,14- years,0.6799999999999999,1.38915230679
1878,Cuba,1995,15-24 years,16.240000000000002,4.26582154872
1879,Cuba,1995,25-34 years,19.775,4.671301504555
1880,Cuba,1995,35+ years,46.56166666666667,5.944566203706667
1881,Cuba,1996,14- years,0.545,1.3900805577700002
1882,Cuba,1996,15-24 years,13.675,4.201728248175
1883,Cuba,1996,25-34 years,16.465,4.613117373695
1884,Cuba,1996,35+ years,42.47666666666667,5.919100998089999
1885,Cuba,1997,14- years,0.6499999999999999,1.3829109886200002
1886,Cuba,1997,15-24 years,11.004999999999999,4.103428374895
1887,Cuba,1997,25-34 years,15.6,4.53014095606
1888,Cuba,1997,35+ years,43.815,5.865964799216666
1889,Cuba,1998,14- years,0.35,1.3719754511500002
1890,Cuba,1998,15-24 years,12.035,3.99188308915
1891,Cuba,1998,25-34 years,15.165,4.4311557528300005
1892,Cuba,1998,35+ years,45.31333333333333,5.792787154023334
1893,Cuba,1999,14- years,0.53,1.3603240353000001
1894,Cuba,1999,15-24 years,11.365,3.87832001654
1895,Cuba,1999,25-34 years,16.245,4.324579631040001
1896,Cuba,1999,35+ years,41.64,5.719792526329999
1897,Cuba,2000,14- years,0.42,1.35078051855
1898,Cuba,2000,15-24 years,10.41,3.771921109629999
1899,Cuba,2000,25-34 years,16.314999999999998,4.233550164434999
1900,Cuba,2000,35+ years,36.413333333333334,5.656774772786666
1901,Cuba,2001,14- years,0.48,1.34346348794
1902,Cuba,2001,15-24 years,8.405,3.6714161124349998
1903,Cuba,2001,25-34 years,13.655,4.143151529375
1904,Cuba,2001,35+ years,33.23833333333333,5.602261563590001
1905,Cuba,2002,14- years,0.25,1.33135016186
1906,Cuba,2002,15-24 years,6.484999999999999,3.5652648585750004
1907,Cuba,2002,25-34 years,13.555,4.050157034485
1908,Cuba,2002,35+ years,33.30666666666667,5.54947285635
1909,Cuba,2003,14- years,0.31,1.32423246964
1910,Cuba,2003,15-24 years,6.025,3.4672348334349996
1911,Cuba,2003,25-34 years,11.219999999999999,3.9581012126750004
1912,Cuba,2003,35+ years,31.001666666666665,5.49577546927
1913,Cuba,2004,14- years,0.45,1.31839860131
1914,Cuba,2004,15-24 years,5.37,3.37263512059
1915,Cuba,2004,25-34 years,10.47,3.87305443397
1916,Cuba,2004,35+ years,30.59,5.449543943733334
1917,Cuba,2005,14- years,0.65,1.31524543792
1918,Cuba,2005,15-24 years,5.8149999999999995,3.2929762278550005
1919,Cuba,2005,25-34 years,9.69,3.79265193289
1920,Cuba,2005,35+ years,28.938333333333333,5.414091899903333
1921,Cuba,2006,14- years,0.2,1.3041834594600001
1922,Cuba,2006,15-24 years,4.28,3.2198560662949998
1923,Cuba,2006,25-34 years,9.879999999999999,3.71651920463
1924,Cuba,2006,35+ years,28.971666666666664,5.3843727330633335
1925,Cuba,2007,14- years,0.135,1.2990501556099998
1926,Cuba,2007,15-24 years,3.935,3.15006906308
1927,Cuba,2007,25-34 years,8.02,3.6416869052300003
1928,Cuba,2007,35+ years,27.33333333333334,5.362483936403334
1929,Cuba,2008,14- years,0.215,1.2910820043100002
1930,Cuba,2008,15-24 years,4.625,3.086532710505
1931,Cuba,2008,25-34 years,7.109999999999999,3.56933029393
1932,Cuba,2008,35+ years,27.84833333333333,5.341953037046667
1933,Cuba,2009,14- years,0.29000000000000004,1.2845400873100001
1934,Cuba,2009,15-24 years,4.54,3.040113754005
1935,Cuba,2009,25-34 years,10.024999999999999,3.512018586845
1936,Cuba,2009,35+ years,28.603333333333335,5.329255515466667
1937,Cuba,2010,14- years,0.815,1.28176197921
1938,Cuba,2010,15-24 years,5.265,3.0136037977049996
1939,Cuba,2010,25-34 years,8.415,3.4718023771600004
1940,Cuba,2010,35+ years,28.85666666666667,5.3210388730233324
1941,Cuba,2011,14- years,0.52,1.28252873127
1942,Cuba,2011,15-24 years,5.49,3.00092845145
1943,Cuba,2011,25-34 years,9.440000000000001,3.452365262835
1944,Cuba,2011,35+ years,29.35833333333333,5.311761300036667
1945,Cuba,2012,14- years,0.605,1.28254327025
1946,Cuba,2012,15-24 years,6.14,2.98775642443
1947,Cuba,2012,25-34 years,8.665,3.4374235318099995
1948,Cuba,2012,35+ years,28.863333333333333,5.301196740606667
1949,Cuba,2013,14- years,0.7,1.2839299132100002
1950,Cuba,2013,15-24 years,4.390000000000001,2.97717602638
1951,Cuba,2013,25-34 years,7.904999999999999,3.4254159784800002
1952,Cuba,2013,35+ years,27.411666666666665,5.288244004393333
1953,Cuba,2014,14- years,0.86,1.28747453571
1954,Cuba,2014,15-24 years,5.405,2.96692533642
1955,Cuba,2014,25-34 years,7.220000000000001,3.4092818009299997
1956,Cuba,2014,35+ years,26.27666666666666,5.27208726377
1957,Cuba,2015,14- years,0.315,1.29246081361
1958,Cuba,2015,15-24 years,4.9799999999999995,2.9627054386900005
1959,Cuba,2015,25-34 years,6.705,3.40230704787
1960,Cuba,2015,35+ years,28.385,5.257699372169999
1961,Cyprus,1999,14- years,0.0,1.7749014799199998
1962,Cyprus,1999,15-24 years,0.0,3.55526524163
1963,Cyprus,1999,25-34 years,0.0,4.13836083267
1964,Cyprus,1999,35+ years,0.26166666666666666,4.342224440243332
1965,Cyprus,2000,14- years,0.0,1.77412503315
1966,Cyprus,2000,15-24 years,0.0,3.553619730605
1967,Cyprus,2000,25-34 years,3.38,4.1418005724850016
1968,Cyprus,2000,35+ years,0.26666666666666666,4.342584382486667
1969,Cyprus,2004,14- years,0.0,1.7771492190000002
1970,Cyprus,2004,15-24 years,0.0,3.553402256655
1971,Cyprus,2004,25-34 years,0.925,4.1540558884
1972,Cyprus,2004,35+ years,1.22,4.34730723556
1973,Cyprus,2005,14- years,0.0,1.78077980772
1974,Cyprus,2005,15-24 years,2.535,3.55038586435
1975,Cyprus,2005,25-34 years,1.93,4.1555955863800005
1976,Cyprus,2005,35+ years,2.635,4.344512489343334
1977,Cyprus,2006,14- years,0.0,1.7789561148400004
1978,Cyprus,2006,15-24 years,0.815,3.54023054624
1979,Cyprus,2006,25-34 years,4.585,4.145444404665
1980,Cyprus,2006,35+ years,2.8066666666666666,4.3331962519800005
1981,Cyprus,2007,14- years,0.0,1.77813358697
1982,Cyprus,2007,15-24 years,2.37,3.527466672285
1983,Cyprus,2007,25-34 years,5.27,4.127330020965
1984,Cyprus,2007,35+ years,3.481666666666667,4.31663432332
1985,Cyprus,2008,14- years,0.0,1.77292386009
1986,Cyprus,2008,15-24 years,2.315,3.5065331228499996
1987,Cyprus,2008,25-34 years,8.39,4.1093007600049996
1988,Cyprus,2008,35+ years,6.276666666666667,4.29688399811
1989,Cyprus,2009,14- years,0.0,1.7711892271400003
1990,Cyprus,2009,15-24 years,3.78,3.490112283705
1991,Cyprus,2009,25-34 years,6.38,4.08334641356
1992,Cyprus,2009,35+ years,5.868333333333333,4.278941543049999
1993,Cyprus,2010,14- years,0.0,1.77283379751
